title,link
Why a Warner Bros.-Paramount Merger Does (and Doesn’t) Makes Sense,https://www.nytimes.com/2023/12/21/business/dealbook/warner-bros-paramount-merger-speculation.html
Yahsat to Merge with Fellow UAE Geospatial Company Bayanat,https://www.satellitetoday.com/finance/2023/12/19/yahsat-to-merge-with-fellow-uae-geospatial-company-bayanat/
2 Salesforce acquisitions in 2023 close year of austerity,https://www.techtarget.com/searchcustomerexperience/infographic/Salesforce-acquisitions-of-2019-are-vendors-biggest-yet
"Depressed valuations, portfolio questions froze bank M&A in 2023 — will 2024 be any different?",https://www.bizjournals.com/dallas/news/2023/12/21/bank-mergers-acquisition-outlook-2024.html
WBD and Paramount ‘discuss’ merger that would create US sports broadcasting giant,https://www.sportspromedia.com/news/wbd-paramount-merger-sport-tnt-cbs-david-zaslav-bob-bakish/
Warner Bros Discovery and Paramount CEOs hold exploratory merger talks,https://www.ft.com/content/9bdbc5d0-fd74-4277-ba01-998a8250c46c
Strategic Startup Mergers & Acquisitions: 5 Key Considerations for Successful Startup M&A in 2024,https://thestartuplab.in/strategic-startup-mergers-acquisitions-5-key-considerations-for-successful-startup-ma-in-2024/
Abandoning Figma merger will cost Adobe $1 billion,https://www.techtarget.com/searchcontentmanagement/news/366564138/Abandoning-Figma-merger-will-cost-Adobe-1-billion
High Bar Brands acquired by Sentinel Capital Partners,https://www.truckpartsandservice.com/business/mergers-acquisitions/article/15660671/high-bar-brands-acquired-by-sentinel-capital-partners
"In a slow year for enterprise tech M&A, there were few standout deals",https://techcrunch.com/2023/12/25/tech-mergers-acquisitions-2023/
Trive Capital Forms New Industrial Distribution Company,https://www.inddist.com/mergers-acquisitions/news/22882525/trive-capital-forms-new-industrial-distribution-company
Guidehealth Buys Arcadia’s Value-Based Care Service Division,https://www.hcinnovationgroup.com/finance-revenue-cycle/mergers-acquisitions/news/53081176/guidehealth-buys-arcadias-value-based-care-service-division
GMS to Acquire Kamco Supply in NYC,https://www.mdm.com/news/operations/mergers-acquisitions/gms-to-acquire-kamco-supply-in-nyc/
"What Happened in M&A in 2023, and What’s Ahead, in Five Charts",https://www.wsj.com/articles/what-happened-in-m-a-in-2023-and-whats-ahead-in-five-charts-236b2dbf
Strategic Mergers and Acquisitions in the Post-Pandemic Era,https://www.inc.com/amy-groden-morrison/strategic-mergers-acquisitions-in-post-pandemic-era.html
2024 Insurance Mergers & Acquisitions Outlook,https://www.bbinsurance.com/news/insurance-ma-outlook/
Global mergers and acquisitions hit lowest level in a decade,https://www.axios.com/2023/12/28/year-end-deals-data
"Is Media M&A Industrial Logic Or Wishful Thinking? Either Way, Deals Likely To Pick Up After Slow 2023",https://deadline.com/2023/12/mergers-and-acquisitions-2024-outlook-media-entertainment-companies-1235682588/
Major Mergers and Acquisitions in 2023,https://www.specialtyfood.com/news-media/news-features/specialty-food-news/major-mergers-and-acquisitions-in-2023/
The biggest enterprise technology M&A deals of 2023,https://www.cio.com/article/1309566/the-biggest-enterprise-technology-ma-deals-of-2023.html
Corporate Transparency Act Applied to M&A,https://www.perkinscoie.com/en/news-insights/corporate-transparency-act-applied-to-manda.html
"Hollywood Huddle: Media Companies Headed To Bundles, M&A In 2024",https://www.forbes.com/sites/dbloom/2023/12/26/hollywood-huddle-media-companies-headed-to-bundles-ma-in-2024/
How a spree of oil and gas mergers are setting the stage for 2024,https://www.houstonchronicle.com/business/energy/article/oil-mergers-2023-biggest-exxon-chevron-oxy-18580168.php
More mergers and acquisitions in the energy industry top EY's list of four trends to watch in 2024,https://www.expressnews.com/business/article/mergers-acquisitions-top-ey-s-list-2024-trends-18580983.php
A look at the billion-dollar deals that defined M&A in Tampa Bay this year,https://www.bizjournals.com/tampabay/news/2024/01/02/mergers-acquisitions-tampa-billion-dollar-2023.html
UK mergers and acquisitions fall 33% to hit lowest level since 2009,https://www.theguardian.com/business/2023/dec/28/uk-mergers-and-acquisitions-fall-33-to-hit-lowest-level-since-2009
ADM to acquire PT Trouw Nutrition Indonesia,https://www.feedstrategy.com/business-markets/mergers-acquisitions/article/15660937/adm-to-acquire-pt-trouw-nutrition-indonesia
Who’s Winning on Wall Street?,https://www.bloomberg.com/news/newsletters/2023-12-29/the-surprisingly-bright-outlook-for-mergers-in-2024
Inside Talk With the Number One RIA Acquirer,https://www.riaintel.com/article/2cnwyu717wmffvigs8su8/wealth-management/inside-talk-with-the-number-one-ria-acquirer
Mergers and acquisitions: Blockbuster oil & gas market consolidation moves in 2023,https://www.offshore-energy.biz/mergers-and-acquisitions-blockbuster-oil-gas-market-consolidation-moves-in-2023/
"M&A 2023: Ad Tech Deals Were Muted, But That Could Be A Mark Of Maturity",https://www.adexchanger.com/investment/ma-2023-ad-tech-deals-were-muted-but-that-could-be-a-mark-of-maturity/
"12 of the Top M&A Deals in Footwear, Fashion and Retail in 2023",https://footwearnews.com/business/mergers-acquisitions/biggest-footwear-fashion-mergers-2023-end-of-year-review-1203568572/
Global dealmaking drops below $3tn for first time since 2013,https://www.ft.com/content/0174093d-08e6-4763-a299-3f0527b71d31
Addressing Risks is Critical in a Deal-Hungry M&A Market,https://www.aon.com/en/insights/articles/addressing-risks-is-critical-in-a-deal-hungry-ma-market
"BJC HealthCare, Saint Luke's Health System close $10B nonprofit health system merger",https://www.fiercehealthcare.com/providers/bjc-healthcare-saint-lukes-health-system-close-10b-nonprofit-health-system-merger
EchoStar Completes DISH Network Acquisition,https://www.channele2e.com/news/echostar-completes-dish-network-acquisition
"A timeline of fashion's mergers, acquisitions and luxury financing in 2023",https://fashionunited.uk/news/business/a-timeline-of-fashion-s-mergers-acquisitions-and-luxury-financing-in-2023/2023122773297
BMS enters radiopharma race with $4.1B acquisition of RayzeBio just 3 months after biotech went public,https://www.fiercebiotech.com/biotech/bms-enters-radiopharma-race-41b-acquisition-rayzebio-just-3-months-after-biotechs-ipo
"RSI Expands, Strengthens with Folkerson Communications Acquisition",https://www.channelfutures.com/mergers-acquisitions/rsi-expands-strengthens-with-folkerson-communications-acquisition
Top 5 cybersecurity acquisition stories of 2023,https://www.sdxcentral.com/articles/analysis/top-5-cybersecurity-acquisition-stories-of-2023/2023/12/
"ILUS Completes Acquisition and Provides Dividend, Merger and Subsidiary Update",https://finance.yahoo.com/news/ilus-completes-acquisition-provides-dividend-093300029.html
The 2024 mortgage M&A playbook,https://www.housingwire.com/articles/the-2024-mortgage-ma-playbook/
Goldman regains (or retains) its hold over M&A,https://www.bankingdive.com/news/goldman-sachs-jpmorgan-chase-mergers-acquisitions-2023-exxon-chevron-pfizer-centerview-barclays/703393/
"December M&A Roundup: QXO, Venturi Supply Make Splash Market Entrance",https://www.mdm.com/article/operations/mergers-acquisitions/december-ma-roundup-qxo-venturi-supply-make-splash-market-entrance/
5 biggest bank M&A deals in 2023,https://www.americanbanker.com/list/5-biggest-bank-m-a-deals-in-2023
Food and beverage makers to be ‘more careful and strategic’ with M&A in 2024,https://www.fooddive.com/news/mergers-acquisitions-food-beverage-2024/702108/
DCS Corp. Completes Merger with Infoscitex,https://washingtonexec.com/2024/01/dcs-corp-merges-with-infoscitex/
U.S. Steel Merger Objections Rooted In A 1970s-Era Perspective,https://www.forbes.com/sites/ikebrannon/2023/12/27/us-steel-merger-objections-rooted-in-a-1970s-era-perspective/
Lilly Completes Acquisition of POINT Biopharma,https://investor.lilly.com/news-releases/news-release-details/lilly-completes-acquisition-point-biopharma
Big Pharma and investors drive growth in 2023 pharma M&A,https://www.drugdiscoverytrends.com/pharma-ma-activity-primed-for-another-high-flying-year-in-2024/
Investment bankers are watching these 6 signals as they pray for an M&A rebound in 2024,https://www.businessinsider.com/investment-banker-merger-acquisition-predictions-goldman-sachs-rbc-2023-12
Oil's Mega Acquisition Spree Might Not Be Over Yet,https://oilprice.com/Energy/Energy-General/Oils-Mega-Acquisition-Spree-Might-Not-Be-Over-Yet.html
"Rady Children’s Hospital, CHOC Plan to Merge",https://www.hcinnovationgroup.com/finance-revenue-cycle/mergers-acquisitions/news/53081485/rady-childrens-hospital-choc-plan-to-merge
The State of Deals,https://www.nytimes.com/2023/12/28/business/dealbook/the-state-of-deals.html
The biggest and most surprising mortgage deals of 2023,https://www.nationalmortgagenews.com/list/the-biggest-and-most-surprising-mortgage-deals-of-2023
White & Case advises CVC Capital Partners on acquisition of Packeta Group,https://www.whitecase.com/news/press-release/white-case-advises-cvc-capital-partners-acquisition-packeta-group
2024 M&A Kicks Off with Amplix Acquisition of Go2,https://www.channelfutures.com/mergers-acquisitions/2024-m-a-kicks-off-amplix-acquisition-go2
US Antitrust Agencies Release 2023 Merger Guidelines,https://www.lexology.com/library/detail.aspx?g=f15ae647-1ab2-4555-9724-ee14aee36d4d
"Avangrid ends PNM acquisition bid, sees ‘no clear timing’ to resolve New Mexico PRC’s rejection of deal",https://www.utilitydive.com/news/avangrid-terminates-pnm-acquisition/703399/
Done deals: Who bought whom in 2023,https://www.businesstravelnewseurope.com/Management/Done-deals-Who-bought-whom-in-2023
EchoStar Corporation Completes Merger with DISH Network Corporation,https://www.prnewswire.com/news-releases/echostar-corporation-completes-merger-with-dish-network-corporation-302024076.html
White & Case advises SNB Capital on acquisition of share capital in Tamara,https://www.whitecase.com/news/press-release/white-case-advises-snb-capital-acquisition-share-capital-tamara
2023 Year in Review: Lilly had a ‘big-deal’ year,https://www.ibj.com/articles/2023-year-in-review-lilly-had-a-big-deal-year
"Iron Horse SPAC raises $69M in Nasdaq IPO, eyes diverse media and entertainment deals",https://www.musicbusinessworldwide.com/iron-horse-spac-raises-69m-in-nasdaq-ipo-eyes-diverse-media-and-entertainment-deals/
EchoStar Completes Merger With Dish Network,https://www.satellitetoday.com/finance/2024/01/02/echostar-completes-merger-with-dish-network/
Lilly Completes Acquisition of POINT Biopharma,https://www.prnewswire.com/news-releases/lilly-completes-acquisition-of-point-biopharma-302022791.html
ARC Health Closes 2023 With 18th Merger,https://bhbusiness.com/2024/01/02/arc-health-closes-2023-with-18th-merger/
"Powersports Listings Mergers & Acquisitions Announces New Ownership at MotoGear Warehouse, Shelbyville, TN",https://www.newswire.com/news/powersports-listings-mergers-acquisitions-announces-new-ownership-at-22201595
"PNM Resources Announces Avangrid Termination of Merger Agreement, Schedules Financial Update",https://www.prnewswire.com/news-releases/pnm-resources-announces-avangrid-termination-of-merger-agreement-schedules-financial-update-302024318.html
Stellar Industrial Supply to Acquire IMC Supply,https://www.inddist.com/mergers-acquisitions/news/22882798/stellar-industrial-supply-to-acquire-imc-supply
Smurfit Kappa shareholder expresses ‘reservations’ with WestRock deal,https://www.recyclingtoday.com/news/smurfit-kappa-shareholder-has-reservations-about-westrock-merger/
The top seafood merger and acquisition stories of 2023,https://www.intrafish.com/analysis/the-top-seafood-merger-and-acquisition-stories-of-2023/2-1-1569383
Warren Buffett: Why Cash Trumps Stock in Acquisitions,https://acquirersmultiple.com/2024/01/warren-buffett-why-cash-trumps-stock-in-acquisitions/
Bumper year for mergers and acquisitions,https://www.bangkokpost.com/business/general/2713899/bumper-year-for-mergers-and-acquisitions
Cal-Maine Foods adding egg production capacity with acquisition,https://www.foodbusinessnews.net/articles/25276-cal-maine-foods-adding-egg-production-capacity-with-acquisition
"M&A Everything, Everywhere, All AI At Once",https://www.themiddlemarket.com/feature/everything-everywhere-all-ai-at-once
2023’s most notable deals in trucking,https://www.freightwaves.com/news/2023s-most-notable-deals-in-trucking
"Bruker Continues Expansion, Acquiring Seven Companies | Industry News | Mar 2024",https://www.photonics.com/Articles/Bruker_Continues_Expansion_Acquiring_Seven/a69579
10 Prominent Cybersecurity Acquisitions of 2023,https://gbhackers.com/cybersecurity-acquisitions-2023/
Alpha Partners Technology Merger Corp. Reverses Liquidation Decision,https://www.prnewswire.com/news-releases/alpha-partners-technology-merger-corp-reverses-liquidation-decision-302022343.html
Unilever Reshapes Beauty Portfolio Through K18 Acquisition and Elida Sale,https://consumergoods.com/unilever-reshapes-beauty-portfolio-through-k18-acquisition-and-elida-sale
5 Most Notable Hospital M&A Deals in 2023,https://medcitynews.com/2023/12/hospital-merger-acquisition-healthcare/
Iberdrola calls off $8.3bn acquisition of US power utility PNM Resources,https://www.ft.com/content/af9ba360-58c7-4d9d-9cd6-78ebd073b11b
Nintex completes its acquisition of Skuid,https://www.prnewswire.com/news-releases/nintex-completes-its-acquisition-of-skuid-302024234.html
Regulators to examine Thermo Fisher acquisition of Olink,https://www.labpulse.com/business-insights/policy-and-regulation/regulatory-approval/article/15660946/regulators-to-examine-thermo-fisher-acquisition-of-olink
Inside AbbVie's $10B buyout of ImmunoGen—and the bidding war it swooped in on,https://www.fiercepharma.com/pharma/inside-abbvies-10b-immunogen-buyout-and-bidding-war-it-won
Life Sciences M&A Outlook: Challenges And Opportunities In 2024,https://www.lifescienceleader.com/doc/life-sciences-m-a-outlook-challenges-and-opportunities-in-0001
AstraZeneca set to make one of its first acquisitions in China,https://www.ft.com/content/42ab62e9-f9b7-48f0-ac72-a9caf925a65d
"What to Watch: Italy’s Potential IPOs, M&As in 2024",https://wwd.com/business-news/mergers-acquisitions/italy-potential-ipo-ma-1236100756/
"Global corporate landscape 2023: Mergers, closures, and leadership shifts",https://www.business-standard.com/world-news/global-corporate-landscape-year-ender-2023-mergers-closures-and-leadership-shifts-this-year-123122800439_1.html
"LVHN merger is nothing new for health care giant Jefferson, which has grown through acquisitions",https://www.lehighvalleynews.com/health-news/lvhn-merger-is-nothing-new-for-health-care-giant-jefferson-which-has-grown-through-acquisitions
Big Insurers 2024 Medicare Advantage Strategy: Growth By Acquisition,https://www.forbes.com/sites/brucejapsen/2024/01/01/big-insurers-2024-medicare-advantage-strategy-growth-by-acquisition/
PCBL Ltd receive CCI approval for Aquapharm Chemicals acquisition,https://www.business-standard.com/companies/news/pcbl-ltd-receive-cci-approval-for-aquapharm-chemicals-acquisition-123122701011_1.html
Warner Bros. Discovery-Paramount Merger? Wall Street Has Major Doubts About a Deal,https://www.hollywoodreporter.com/business/business-news/warner-bros-discovery-paramount-merger-wall-street-doubts-1235773951/
Social Throwback 2023: Acquisitions and mergers of the year,https://www.socialsamosa.com/socialthrowback/social-throwback-2023-acquisitions-mergers-2056720
Goldman tops M&A advisory ranking as rivals manoeuvre for rebound,https://www.afr.com/companies/financial-services/goldman-tops-m-and-a-advisory-ranking-as-rivals-manoeuvre-for-rebound-20231230-p5eu9q
Wes Scott Featured in “Epstein Becker Adds M&A Specialist to Health Care Practice in Nashville”,https://www.ebglaw.com/insights/news/wes-scott-featured-in-epstein-becker-adds-m-a-specialist-to-health-care-practice-in-nashville
"Mergers, acquisitions and rights: here’s what made news in 2023",https://www.afaqs.com/news/media/mergers-acquisitions-and-rights-heres-what-made-news-in-2023
Pomvom to enter Nasdaq at $125 million valuation with SPAC merger with Israel Acquisitions Corp,https://www.calcalistech.com/ctechnews/article/ry0bpj1100p
All Clear for Fincantieri’s Acquisition of Remazel Engineering,https://www.oedigital.com/news/510430-all-clear-for-fincantieri-s-acquisition-of-remazel-engineering
Pinstripes goes public after merging with a SPAC,https://restaurantbusinessonline.com/financing/pinstripes-goes-public-after-merging-spac
"Globant Acquires Iteris, Enhances Brazilian Operations",https://www.channele2e.com/news/globant-acquires-iteris-enhances-brazilian-operations
GRIID Infrastructure and Adit EdTech Acquisition Complete Merger,https://news.spacconference.com/2024/01/02/griid-infrastructure-and-adit-edtech-acquisition-complete-merger/
FTC Gets Court Backing to Halt IQVIA’s Purchase of Propel Media,https://news.bloomberglaw.com/antitrust/ftc-prevails-in-bid-to-halt-iqvias-merger-with-digital-ad-firm
Report: Shein or Temu Could Benefit From Merger With Wayfair,https://www.pymnts.com/news/retail/2023/report-shein-or-temu-could-benefit-from-merger-with-wayfair/
"ANALYSIS: Despite Q4 Boost, 2023 M&A Deal Volumes Disappoint",https://news.bloomberglaw.com/bloomberg-law-analysis/analysis-despite-q4-boost-2023-m-a-deal-volumes-disappoint
2024 Mergers and Acquisitions Outlook: Corporate Finance,https://www.citizensbank.com/corporate-finance/insights/mergers-acquisitions-outlook-2024.aspx
Reed Smith partners Cheng and Nieto recognized by Mergers & Acquisitions as influential women in M&A,https://www.reedsmith.com/en/news/2024/01/reed-smith-partners-cheng-nieto-mergers-acquisitions-influential-women-ma
The Future of Healthcare Mergers and Acquisitions,https://www.globest.com/2024/01/03/the-future-of-healthcare-mergers-and-acquisitions/
2023 ABA Private Target Mergers Acquisitions Deal Points Study,https://www.klgates.com/2023-ABA-Private-Target-Deal-Points-Study-1-3-2024
Viking Mergers & Acquisitions Facilitates Acquisition of Commercial Pool Company in Southwest Florida,https://www.prnewswire.com/news-releases/viking-mergers--acquisitions-facilitates-acquisition-of-commercial-pool-company-in-southwest-florida-302030473.html
Mergers & Acquisitions Names Its 2024 Most Influential Women in Mid-Market M&A,https://www.themiddlemarket.com/news-analysis/mergers-acquisitions-names-the-2024-most-influential-women-in-mid-market-ma
2023 Dx M&A Deals Decline as Industry Returns to Normal Post-COVID Boom,https://www.360dx.com/business-news/2023-dx-ma-deals-decline-industry-returns-normal-post-covid-boom
"Public M&A, Hostile Takeovers and Shareholder Activism",https://latinlawyer.com/guide/the-guide-mergers-acquisitions/fourth-edition/article/public-ma-hostile-takeovers-and-shareholder-activism
Credit Unions Will Continue Consolidating for Success in 2024,https://www.pymnts.com/opinion/2024/credit-unions-will-continue-consolidating-success-2024/
"Healthcare Dealmakers — Jefferson Health, LVHN's $14B merger; Cigna's M&A shuffle and more",https://www.fiercehealthcare.com/providers/healthcare-dealmakers-jefferson-health-lvhns-14b-merger-cignas-ma-shuffle-and-more
"Pharma M&A rebounded in ‘23, set to grow in ‘24, report finds",https://www.mmm-online.com/home/channel/pharma-merger-acquisition-rebounded-set-to-grow/
2024 Predictions for Biotech M&As,https://www.biospace.com/article/2024-predictions-for-biotech-m-and-as-/
$3.7B acquisition shakes up urology business,https://healthexec.com/topics/healthcare-management/mergers-and-acquisitions/37b-acquisition-shakes-urology-business
How life sciences can make the right deals in a time of change,https://www.ey.com/en_gl/insights/life-sciences/mergers-acquisitions-firepower-report
A Deep Dive into Acquisition Finance in Latin America,https://latinlawyer.com/guide/the-guide-mergers-acquisitions/fourth-edition/article/deep-dive-acquisition-finance-in-latin-america
Regulatory and Corporate Approvals and Interim Covenants in Latin American Deals,https://latinlawyer.com/guide/the-guide-mergers-acquisitions/fourth-edition/article/regulatory-and-corporate-approvals-and-interim-covenants-in-latin-american-deals
Endless Buying Spree: A Recap of Acquisitions and Mergers throughout the Lighting Industry in 2023,https://www.ledinside.com/news/2024/1/2024_01_09_0101
Ever.Ag acquires feed management software provider PrairiE Systems,https://www.feedstrategy.com/business-markets/mergers-acquisitions/article/15661527/everag-acquires-feed-management-software-provider-prairie-systems
"Operating pressures, rising demand ensure dealmaking will hold steady in 2024, KPMG says",https://www.fiercehealthcare.com/finance/operating-pressures-rising-demand-ensure-dealmaking-will-hold-steady-2024-kpmg-says
Private equity-backed imaging supplier continues rapid expansion with another acquisition,https://radiologybusiness.com/topics/healthcare-management/mergers-and-acquisitions/private-equity-backed-imaging-supplier-continues-rapid-expansion-another-acquisition
Demarest rounds off 2023 with the hiring of one more partner for its Mergers and Acquisitions practice,https://www.demarest.com.br/en/demarest-encerra-2023-com-a-contratacao-de-mais-uma-socia-para-a-area-de-fusoes-e-aquisicoes/
Pumps Mergers & Acquisitions Review 2023,https://www.worldpumps.com/content/blogs/pumps-mergers-acquisitions-review-2023/
Kirkland & Ellis Tops M&A Advisers in Down Year for Deals (2),https://news.bloomberglaw.com/business-and-practice/kirkland-ellis-tops-m-a-advisers-chart-in-down-year-for-deals
Ferguson announces three acquisitions,https://www.supplyht.com/articles/105671-ferguson-announces-three-acquisitions
Tech megadeals are out; smaller M&A set to bounce back in 2024,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/tech-megadeals-are-out-smaller-m-a-set-to-bounce-back-in-2024-79788973
"Canadian dealmaking seen rebounding in 2024, led by energy, mining",https://www.reuters.com/business/energy/canadian-dealmaking-seen-rebounding-2024-led-by-energy-mining-2024-01-04/
The importance of an M&A internal controls framework,https://www2.deloitte.com/us/en/blog/accounting-finance-blog/2024/internal-controls-m-and-a.html
How Can Hospitals Make the Post-Merger Transition As Smooth As Possible?,https://medcitynews.com/2024/01/hospitals-merger-healthcare/
Key developments in merger control in 2023,https://www.mayerbrown.com/en/insights/publications/2024/01/key-developments-in-merger-control-in-2023
Cramer names biopharma companies to watch as industry mergers start to pile up,https://www.cnbc.com/2024/01/05/cramer-names-biopharma-companies-as-industry-mergers-start-to-accrue.html
Radiology revenue cycle management firm Advocate RCM to merge with private equity-backed Ventra Health,https://radiologybusiness.com/topics/healthcare-management/healthcare-economics/radiology-revenue-cycle-management-firm-advocate-rcm-merge-private-equity-backed-ventra-health
"Midwest systems Essentia Health, Marshfield Clinic call off merger plans",https://www.fiercehealthcare.com/providers/midwest-systems-essentia-health-marshfield-clinic-call-merger-plans
Council Post: 3 Key Steps To Building A Unified Culture After An M&A,https://www.forbes.com/sites/forbeshumanresourcescouncil/2024/01/03/3-key-steps-to-building-a-unified-culture-after-an-ma/
JPM24: Corewell Health's merger is saving $200M per year. Here's what it learned along the way,https://www.fiercehealthcare.com/providers/jpm24-corewell-healths-merger-saved-200m-year-heres-what-it-learned-along-way
"M&A Bankers Confront a Fragile, Stop-Start Year",https://www.bloomberg.com/opinion/articles/2024-01-05/m-a-bankers-face-a-fragile-stop-start-year
Here’s a Rundown of Broadband M&A for 2023,https://www.telecompetitor.com/heres-a-rundown-of-broadband-ma-for-2023/
Bloomberg Law Features Goldberg's Insight on Alaska-Hawaiian Airline Deal,https://www.stinson.com/newsroom-news-bloomberg-law-features-goldbergs-insight-on-alaska-hawaiian-airline-deal
Council Post: Back On Track: Biopharmaceutical Sector Sees M&A Revival,https://www.forbes.com/sites/forbesfinancecouncil/2024/01/03/back-on-track-biopharmaceutical-sector-sees-ma-revival/
Boston Scientific Continues Buying Spree with $3.7B Axonics Acquisition,https://medcitynews.com/2024/01/boston-scientific-axonics-medical-device-jpm/
Late M&A bonanza stokes healthcare dealmakers ahead of JPMorgan conference,https://www.reuters.com/business/healthcare-pharmaceuticals/late-ma-bonanza-stokes-healthcare-dealmakers-ahead-jpmorgan-conference-2024-01-05/
HPE Acquisition of Juniper Networks Could Be Imminent,https://www.channelfutures.com/mergers-acquisitions/hpe-acquisition-juniper-could-be-imminent
"Choice, Wyndham merger actually succeeding leaves some scratching their heads",https://hotelsmag.com/news/choice-wyndham-merger-actually-succeeding-leaves-some-scratching-their-heads/
Easy Ice Makes 2 Acquisitions,https://www.fermag.com/articles/easy-ice-makes-2-acquisitions/
Consolidated Communications Shareholders to Vote on Deal,https://www.channelfutures.com/mergers-acquisitions/consolidated-communications-shareholders-to-vote-on-deal
Texas Lawbook Quotes Stephen Boone on 2023 M&A Market,https://www.akingump.com/en/insights/media-mentions/texas-lawbook-quotes-stephen-boone-on-2023-manda-market
"Marshfield Clinic Health System, Essentia Health call off merger talks",https://www.healthcarefinancenews.com/news/marshfield-clinic-health-system-essentia-health-call-merger-talks
Singer Industrial Acquires HOSER Inc.,https://www.inddist.com/mergers-acquisitions/news/22882825/singer-industrial-acquires-hoser-inc
Simpson Thacher Deals Work Falls After Leading Pack (Correct),https://news.bloomberglaw.com/business-and-practice/simpson-thacher-deals-activity-nosedives-after-leading-the-pack
Talus Pay Makes Two Acquisitions to Boost Growth,https://finovate.com/talus-pay-makes-two-acquisitions-to-boost-growth/
Mercer adds $275M RIA in Iowa,https://www.investmentnews.com/mergers-acquisitions/news/mercer-adds-275m-ria-in-iowa-247753
Antitrust: DOJ/FTC 2023 Merger Guidelines,https://kpmg.com/us/en/articles/2024/antitrust-doj-ftc-2023-merger-guidelines.html
Mimecast Buys Elevate Security for Human Risk Management,https://www.channelfutures.com/mergers-acquisitions/mimecast-gets-human-risk-management-elevate-security-acquisition
SentinelOne Expands Cloud Security with PingSafe Acquisition,https://www.channelfutures.com/mergers-acquisitions/sentinelone-expands-cloud-security-portfolio-cnaap-provider-pingsafe
Alimentation Couche-Tard Enters 4 New Countries,https://cspdailynews.com/mergers-acquisitions/alimentation-couche-tard-enters-4-new-countries
Luxembourg: Upcoming merger control regime,https://www.globalcompliancenews.com/2024/01/05/https-insightplus-bakermckenzie-com-bm-antitrust-competition_1-luxembourg-upcoming-merger-control-regime_12122023/
Hawaiian Airlines Sets February Date for Alaska Merger Vote,https://skift.com/blog/hawaiian-airlines-sets-february-date-for-alaska-merger-vote/
Global M&A drops to 10-year low,https://www.investmentexecutive.com/news/research-and-markets/global-ma-drops-to-10-year-low/
Enovis completes $846M LimaCorporate acquisition,https://www.massdevice.com/enovis-completes-846m-limacorporate-acquisition/
Xperience Group Expands with GCC Acquisition,https://www.channele2e.com/news/xperience-group-expands-with-gcc-acquisition
"Ballard Spahr New Chair Seeks Growth Through Mergers, Hires (1)",https://news.bloomberglaw.com/business-and-practice/ballard-spahr-promotes-peter-michaud-to-national-law-firm-chair
Savant Wealth Management expands into Florida with acquisition of $440M firm,https://www.investmentnews.com/mergers-acquisitions/news/savant-wealth-management-expands-onto-florida-with-acquisition-of-440m-firm-247636
"IQVIA Ends Merger Deal With Propel Media Amid FTC Opposition, Judge's Order",https://www.law.com/nationallawjournal/2024/01/05/iqvia-ends-merger-deal-with-propel-media-amid-ftc-opposition-judges-order/
Hub strengthens retirement and private wealth practice,https://www.insurancebusinessmag.com/us/news/mergers-acquisitions/hub-strengthens-retirement-and-private-wealth-practice-471959.aspx
Freshfields Tops UK and European M&A Rankings as Megadeals Rejuvenate US Firms,https://www.law.com/international-edition/2024/01/04/freshfields-tops-uk-and-european-ma-rankings-as-megadeals-rejuvenate-us-firms/
Startek Announces Completion of Take-Private Acquisition by Funds Managed by CSP Management Limited,https://www.prnewswire.com/news-releases/startek-announces-completion-of-take-private-acquisition-by-funds-managed-by-csp-management-limited-302027195.html
JPM24: Jefferson Health says LVHN merger would double its insurance business within 2 years,https://www.fiercehealthcare.com/providers/jpm24-jefferson-health-says-lvhn-merger-would-double-its-insurance-business-within-2
"Sycamore Completes $1 Billion Chico’s Acquisition, Adds Brands to KnitWell Group",https://www.retailtouchpoints.com/features/mergers-and-acquisitions/sycamore-completes-1-billion-chicos-acquisition-adds-brands-to-knitwell-group
Align Technology completes acquisition of Cubicure for €79 million,https://www.voxelmatters.com/align-technology-completes-acquisition-of-cubicure-for-e79-million/
M&A in 2023 and Trends for 2024,https://www.mofo.com/resources/insights/240104-m-a-in-2023-and-trends-for-2024
Badger Meter Acquires Smart Water Monitoring Technology,https://www.inddist.com/mergers-acquisitions/news/22883174/badger-meter-acquires-smart-water-monitoring-technology
Alaska-Hawaiian Airline Deal Is Exposed to Anti-Merger Fervor,https://news.bloomberglaw.com/us-law-week/alaska-hawaiian-airline-deal-is-exposed-to-anti-merger-fervor
Why APA Is Spending $4.5 Billion to Buy Callon Petroleum,https://www.investopedia.com/why-apa-is-buying-callon-petroleum-8422172
"United Electric Supply, Kovalsky-Carr Electric Supply Announce Merger",https://www.inddist.com/mergers-acquisitions/news/22882909/united-electric-supply-kovalskycarr-electric-supply-announce-merger
Roche signs $350M deal to buy POC technology from LumiraDx,https://www.labpulse.com/business-insights/trends-and-finance/mergers-acquisitions/article/15661157/roche-signs-350m-deal-to-buy-poc-technology-from-lumiradx
Allkem and Livent close merger of equals,https://www.mining-technology.com/news/allkem-livent-merger-closure/
Microsoft’s OpenAI investment could trigger EU merger review,https://apnews.com/article/openai-microsoft-artificial-intelligence-merger-review-0ba8aeed246ac185555309354899d250
Intel acquires Silicon Mobility and announces new SoCs for auto,https://www.fierceelectronics.com/electronics/intel-acquires-silicon-mobility-and-announces-new-socs-auto
